time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461500000	-24.356	-6.64712	4.84383	-3.95914	-0.538244	lidar	3.06268	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5228	-6.47003	4.84514	-3.99055	-0.549119	radar	3.52864	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6354	-6.30768	4.80614	-4.02223	-0.556313	lidar	6.52455	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7761	-6.11323	4.80438	-4.05545	-0.563059	radar	0.448449	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9493	-5.92599	4.81865	-4.07548	-0.554386	lidar	1.97502	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0789	-5.72016	4.81842	-4.10788	-0.558153	radar	1.92801	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.2135	-5.54272	4.80521	-4.1304	-0.554396	lidar	0.571016	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3636	-5.355	4.80682	-4.14329	-0.533185	radar	1.14717	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.5001	-5.1441	4.81616	-4.16891	-0.531442	lidar	0.345994	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6323	-4.95807	4.80674	-4.17968	-0.507476	radar	6.76705	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7475	-4.77482	4.78832	-4.20101	-0.505336	lidar	0.967574	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8678	-4.56798	4.7885	-4.22033	-0.495357	radar	0.360169	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9724	-4.3396	4.7966	-4.24978	-0.498962	lidar	0.313708	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0828	-4.12183	4.80219	-4.28463	-0.521498	radar	10.5664	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1658	-3.86263	4.82374	-4.3216	-0.529726	lidar	1.97559	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2414	-3.63009	4.82622	-4.36448	-0.558251	radar	3.61434	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2706	-3.36931	4.83004	-4.41219	-0.57588	lidar	4.76404	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3202	-3.12864	4.83145	-4.4546	-0.596584	radar	0.856392	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3482	-2.88756	4.82574	-4.49439	-0.606034	lidar	1.58563	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.4048	-2.65823	4.82306	-4.52077	-0.601997	radar	1.24167	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4865	-2.47487	4.79455	-4.53235	-0.58779	lidar	5.6131	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5392	-2.2394	4.79644	-4.55357	-0.57529	radar	0.785346	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5907	-2.03001	4.77957	-4.5742	-0.569428	lidar	1.42282	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6201	-1.7914	4.779	-4.5977	-0.558428	radar	1.95983	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6172	-1.54799	4.77733	-4.63468	-0.566705	lidar	1.19611	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6155	-1.31151	4.77447	-4.67381	-0.583715	radar	1.84572	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6188	-1.08311	4.76592	-4.70312	-0.584535	lidar	0.20328	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6465	-0.852577	4.76402	-4.7211	-0.572784	radar	5.10035	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6553	-0.612586	4.76768	-4.7452	-0.568407	lidar	0.351131	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6429	-0.37189	4.77225	-4.77996	-0.581279	radar	2.19446	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5963	-0.104686	4.79346	-4.8187	-0.588289	lidar	2.47864	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5765	0.132929	4.7953	-4.84777	-0.591241	radar	1.74498	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.552	0.399511	4.82022	-4.87382	-0.586105	lidar	1.85547	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5376	0.635525	4.81736	-4.88812	-0.565312	radar	1.69091	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5284	0.8991	4.84024	-4.9042	-0.552579	lidar	3.47411	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4893	1.14571	4.84294	-4.91758	-0.525753	radar	7.6777	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.431	1.38778	4.84782	-4.94562	-0.52697	lidar	0.116271	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.392	1.61273	4.83567	-4.95966	-0.508916	radar	8.32062	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3342	1.83864	4.82912	-4.984	-0.508378	lidar	0.140515	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2681	2.06898	4.82813	-5.00937	-0.508924	radar	0.142928	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2025	2.28239	4.81392	-5.03316	-0.508376	lidar	0.612074	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1397	2.51198	4.81005	-5.04596	-0.487741	radar	1.19191	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0596	2.74834	4.81817	-5.06921	-0.486202	lidar	0.180731	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9678	2.97043	4.82085	-5.10286	-0.504238	radar	2.50638	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8693	3.22562	4.84865	-5.12655	-0.50118	lidar	2.03042	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7876	3.45127	4.84914	-5.14509	-0.495008	radar	2.22452	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6804	3.66459	4.84539	-5.17126	-0.496512	lidar	0.0559866	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5646	3.87423	4.84236	-5.19951	-0.501016	radar	1.01977	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4926	4.07693	4.82419	-5.21211	-0.490835	lidar	3.72753	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3696	4.2825	4.82202	-5.23906	-0.493609	radar	0.572517	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2131	4.49237	4.83333	-5.27331	-0.501619	lidar	1.97412	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0623	4.68996	4.83137	-5.29925	-0.495054	radar	8.90703	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9422	4.89025	4.8271	-5.31907	-0.490828	lidar	0.46185	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7869	5.08185	4.82776	-5.34788	-0.493379	radar	2.26999	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6226	5.2846	4.84191	-5.37639	-0.496047	lidar	0.961028	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.453	5.46252	4.8448	-5.41464	-0.516313	radar	0.973322	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2681	5.63689	4.84848	-5.44934	-0.524194	lidar	1.24468	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.1015	5.8035	4.84481	-5.48255	-0.536726	radar	3.29895	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9279	5.96958	4.84207	-5.51117	-0.538526	lidar	0.0444004	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.779	6.15732	4.83437	-5.5128	-0.498311	radar	4.56568	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.609	6.31874	4.82871	-5.53723	-0.49822	lidar	0.113751	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4567	6.49709	4.8221	-5.54469	-0.474062	radar	2.07678	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.244	6.68754	4.85795	-5.57013	-0.473475	lidar	4.36037	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0478	6.83298	4.85291	-5.59522	-0.470244	radar	5.57251	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8386	6.99555	4.87007	-5.62121	-0.471519	lidar	1.2231	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.629	7.12992	4.87199	-5.65387	-0.482424	radar	1.4058	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4417	7.28033	4.8718	-5.67301	-0.477845	lidar	0.299468	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2189	7.40141	4.88249	-5.71558	-0.506532	radar	2.62118	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0384	7.56377	4.88705	-5.72612	-0.49262	lidar	2.23164	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8544	7.72581	4.88533	-5.72755	-0.46079	radar	6.03205	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6473	7.86884	4.89363	-5.74574	-0.45583	lidar	0.277682	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4545	8.00458	4.88599	-5.75731	-0.441188	radar	1.71634	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2173	8.06596	4.86964	-5.80077	-0.461897	lidar	3.95803	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0235	8.21807	4.86464	-5.79453	-0.418843	radar	7.28286	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8411	8.36892	4.86319	-5.7978	-0.402467	lidar	3.41554	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6071	8.47477	4.87577	-5.82699	-0.415341	radar	4.01882	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3667	8.59914	4.89874	-5.8459	-0.412534	lidar	1.67244	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1652	8.72986	4.88943	-5.84413	-0.380031	radar	2.59428	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9583	8.84022	4.88312	-5.85789	-0.375429	lidar	0.603432	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7547	8.96391	4.87273	-5.85628	-0.34539	radar	2.40493	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5256	9.04289	4.86843	-5.88073	-0.352235	lidar	0.406845	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2923	9.14533	4.8786	-5.8972	-0.351099	radar	4.30628	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0182	9.22304	4.90683	-5.92605	-0.360555	lidar	5.90125	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.799	9.31073	4.89995	-5.94051	-0.356799	radar	1.64077	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5508	9.40596	4.91804	-5.95615	-0.354088	lidar	1.02348	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2918	9.43681	4.927	-6.00146	-0.39073	radar	5.43975	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-18.0218	9.54779	4.96782	-6.01117	-0.380033	lidar	4.84426	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7808	9.62933	4.96874	-6.0183	-0.36102	radar	3.11747	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.5174	9.73149	4.99968	-6.02645	-0.35056	lidar	2.77785	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2757	9.79967	5.00219	-6.04225	-0.349546	radar	0.625163	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-17.0151	9.91821	5.03515	-6.04161	-0.331328	lidar	3.72173	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.767	9.97617	5.03772	-6.05879	-0.332016	radar	0.192045	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.5197	10.0895	5.05689	-6.05585	-0.313048	lidar	2.72395	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.271	10.1481	5.06113	-6.07228	-0.315742	radar	0.803342	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-16.0213	10.196	5.06178	-6.08929	-0.316857	lidar	0.0195041	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7763	10.2557	5.05998	-6.09759	-0.306378	radar	0.323391	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.5332	10.2768	5.04916	-6.12032	-0.313636	lidar	0.492008	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2556	10.2878	5.07262	-6.15696	-0.343649	radar	8.89891	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9945	10.3512	5.0882	-6.16359	-0.333275	lidar	1.00539	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.7449	10.3873	5.07813	-6.16759	-0.309879	radar	6.08476	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4848	10.3744	5.07539	-6.19726	-0.323318	lidar	1.58734	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.2267	10.3976	5.07886	-6.21119	-0.3194	radar	0.771217	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.9458	10.5287	5.12338	-6.18941	-0.282274	lidar	10.6052	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6927	10.5842	5.11985	-6.18299	-0.252144	radar	2.71059	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.4289	10.5974	5.12512	-6.19974	-0.255915	lidar	0.383008	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1699	10.6208	5.12863	-6.21135	-0.254563	radar	0.386287	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.9132	10.7157	5.14229	-6.19746	-0.229136	lidar	4.95934	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.654	10.7618	5.14557	-6.1965	-0.212792	radar	2.03104	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3977	10.7468	5.1401	-6.21931	-0.224327	lidar	1.09327	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1408	10.7837	5.13903	-6.21742	-0.205221	radar	1.10084	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8871	10.8504	5.14418	-6.21032	-0.18885	lidar	2.41033	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.6177	10.8685	5.15367	-6.21853	-0.185779	radar	3.08618	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3711	10.8938	5.14645	-6.22418	-0.182455	lidar	0.468535	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.1097	10.8333	5.15421	-6.27728	-0.246063	radar	9.23214	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.824	10.808	5.17403	-6.29887	-0.254484	lidar	3.33524	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5675	10.8039	5.17273	-6.31123	-0.254427	radar	0.0928187	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.3206	10.8086	5.16484	-6.31915	-0.25005	lidar	0.671079	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0658	10.8616	5.15629	-6.29529	-0.19816	radar	6.72783	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.80587	10.9054	5.16249	-6.289	-0.182778	lidar	2.19644	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.56087	10.8952	5.14954	-6.29819	-0.180231	radar	3.88694	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.30065	10.9183	5.1542	-6.2978	-0.171344	lidar	0.748982	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.04619	10.9049	5.14843	-6.30543	-0.165969	radar	2.76702	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.78507	10.9312	5.15403	-6.30272	-0.155608	lidar	1.0698	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.5333	10.897	5.14623	-6.31805	-0.160575	radar	6.451	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.32541	10.8362	5.10244	-6.34271	-0.176396	lidar	6.33235	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.06843	10.8519	5.10196	-6.33443	-0.152674	radar	1.67095	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.7724	10.8747	5.1382	-6.32985	-0.140988	lidar	4.2118	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.50939	10.8761	5.13971	-6.32448	-0.120158	radar	2.49262	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.24142	10.8577	5.14881	-6.33279	-0.122257	lidar	0.459198	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.99283	10.8937	5.13686	-6.3099	-0.0800716	radar	5.06444	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
